2016-10-19 19:40:15      49.0         0
2016-10-19 19:40:19      49.0         0
2016-10-19 19:40:20      50.0         0
2016-10-19 19:40:22      49.0         0
2016-10-19 19:40:28      49.0         0
2016-10-19 19:41:03      50.0         0
2016-10-19 19:59:33      48.0         0
